City,crime,Age_Group,Gender,2023,2024
Chennai,ILLEGAL POSSESSION,30-39,F,1,2
Chennai,ILLEGAL POSSESSION,30-39,M,1,1
Chennai,ILLEGAL POSSESSION,30-39,X,1,1
Chennai,ILLEGAL POSSESSION,40-49,F,1,2
Chennai,ILLEGAL POSSESSION,40-49,M,1,1
Chennai,ILLEGAL POSSESSION,40-49,X,1,1
Chennai,ILLEGAL POSSESSION,50-59,F,1,2
Chennai,ILLEGAL POSSESSION,50-59,M,1,1
Chennai,ILLEGAL POSSESSION,50-59,X,1,1
Chennai,ILLEGAL POSSESSION,60-69,F,1,2
Chennai,ILLEGAL POSSESSION,60-69,M,1,1
Chennai,ILLEGAL POSSESSION,60-69,X,1,1
Chennai,ILLEGAL POSSESSION,70-79,F,2,2
Chennai,ILLEGAL POSSESSION,70-79,M,1,1
Chennai,ILLEGAL POSSESSION,70-79,X,1,1
Chennai,KIDNAPPING,10-19,F,1,1
Chennai,KIDNAPPING,10-19,M,0,1
Chennai,KIDNAPPING,10-19,X,0,1
Chennai,KIDNAPPING,20-29,F,1,1
Chennai,KIDNAPPING,20-29,M,1,1
Chennai,KIDNAPPING,20-29,X,0,1
Chennai,KIDNAPPING,30-39,F,1,1
Chennai,KIDNAPPING,30-39,M,0,1
Chennai,KIDNAPPING,30-39,X,0,1
Chennai,KIDNAPPING,40-49,F,1,1
Chennai,KIDNAPPING,40-49,M,0,1
Chennai,KIDNAPPING,40-49,X,0,1
Chennai,KIDNAPPING,50-59,F,1,1
Chennai,KIDNAPPING,50-59,M,0,1
Chennai,KIDNAPPING,50-59,X,0,1
Chennai,KIDNAPPING,60-69,F,1,1
Chennai,KIDNAPPING,60-69,M,0,1
Chennai,KIDNAPPING,60-69,X,0,1
Chennai,KIDNAPPING,70-79,F,1,1
Chennai,KIDNAPPING,70-79,M,1,1
Chennai,KIDNAPPING,70-79,X,0,0
Chennai,PUBLIC INTOXICATION,10-19,F,1,1
Chennai,PUBLIC INTOXICATION,10-19,M,0,1
Chennai,PUBLIC INTOXICATION,10-19,X,0,1
Chennai,PUBLIC INTOXICATION,20-29,F,1,1
Chennai,PUBLIC INTOXICATION,20-29,M,0,1
Chennai,PUBLIC INTOXICATION,20-29,X,0,1
Chennai,PUBLIC INTOXICATION,30-39,F,1,1
Chennai,PUBLIC INTOXICATION,30-39,M,0,1
Chennai,PUBLIC INTOXICATION,30-39,X,0,1
Chennai,PUBLIC INTOXICATION,40-49,F,1,1
Chennai,PUBLIC INTOXICATION,40-49,M,0,1
Chennai,PUBLIC INTOXICATION,40-49,X,0,1
Chennai,PUBLIC INTOXICATION,50-59,F,1,1
Chennai,PUBLIC INTOXICATION,50-59,M,0,1
Chennai,PUBLIC INTOXICATION,50-59,X,0,1
Chennai,PUBLIC INTOXICATION,60-69,F,1,1
Chennai,PUBLIC INTOXICATION,60-69,M,0,1
Chennai,PUBLIC INTOXICATION,60-69,X,0,1
Chennai,PUBLIC INTOXICATION,70-79,F,1,1
Chennai,PUBLIC INTOXICATION,70-79,M,1,1
Chennai,PUBLIC INTOXICATION,70-79,X,0,0
Chennai,ROBBERY,10-19,F,1,2
Chennai,ROBBERY,10-19,M,1,1
Chennai,ROBBERY,10-19,X,1,1
Chennai,ROBBERY,20-29,F,1,2
Chennai,ROBBERY,20-29,M,1,1
Chennai,ROBBERY,20-29,X,1,1
Chennai,ROBBERY,30-39,F,1,2
Chennai,ROBBERY,30-39,M,1,1
Chennai,ROBBERY,30-39,X,1,1
Chennai,ROBBERY,40-49,F,1,2
Chennai,ROBBERY,40-49,M,1,1
Chennai,ROBBERY,40-49,X,1,1
Chennai,ROBBERY,50-59,F,1,2
Chennai,ROBBERY,50-59,M,1,1
Chennai,ROBBERY,50-59,X,1,1
Chennai,ROBBERY,60-69,F,1,2
Chennai,ROBBERY,60-69,M,1,1
Chennai,ROBBERY,60-69,X,1,1
Chennai,ROBBERY,70-79,F,1,1
Chennai,ROBBERY,70-79,M,1,1
Chennai,ROBBERY,70-79,X,1,1
Chennai,SEXUAL ASSAULT,10-19,F,1,1
Chennai,SEXUAL ASSAULT,10-19,M,1,1
Chennai,SEXUAL ASSAULT,10-19,X,0,1
Chennai,SEXUAL ASSAULT,20-29,F,1,2
Chennai,SEXUAL ASSAULT,20-29,M,1,1
Chennai,SEXUAL ASSAULT,20-29,X,1,1
Chennai,SEXUAL ASSAULT,30-39,F,1,2
Chennai,SEXUAL ASSAULT,30-39,M,1,1
Chennai,SEXUAL ASSAULT,30-39,X,0,1
Chennai,SEXUAL ASSAULT,40-49,F,1,1
Chennai,SEXUAL ASSAULT,40-49,M,1,1
Chennai,SEXUAL ASSAULT,40-49,X,0,1
Chennai,SEXUAL ASSAULT,50-59,F,1,1
Chennai,SEXUAL ASSAULT,50-59,M,1,1
Chennai,SEXUAL ASSAULT,50-59,X,1,1
Chennai,SEXUAL ASSAULT,60-69,F,1,2
Chennai,SEXUAL ASSAULT,60-69,M,0,1
Chennai,SEXUAL ASSAULT,60-69,X,0,1
Chennai,SEXUAL ASSAULT,70-79,F,1,1
Chennai,SEXUAL ASSAULT,70-79,M,1,1
Chennai,SEXUAL ASSAULT,70-79,X,1,1
Chennai,SHOPLIFTING,10-19,F,1,2
Chennai,SHOPLIFTING,10-19,M,1,1
Chennai,SHOPLIFTING,10-19,X,1,1
Chennai,SHOPLIFTING,20-29,F,1,2
Chennai,SHOPLIFTING,20-29,M,1,1
Chennai,SHOPLIFTING,20-29,X,1,1
Chennai,SHOPLIFTING,30-39,F,1,2
Chennai,SHOPLIFTING,30-39,M,1,1
Chennai,SHOPLIFTING,30-39,X,1,1
Chennai,SHOPLIFTING,40-49,F,1,2
Chennai,SHOPLIFTING,40-49,M,1,1
Chennai,SHOPLIFTING,40-49,X,1,1
Chennai,SHOPLIFTING,50-59,F,1,1
Chennai,SHOPLIFTING,50-59,M,1,1
Chennai,SHOPLIFTING,50-59,X,1,1
Chennai,SHOPLIFTING,60-69,F,1,2
Chennai,SHOPLIFTING,60-69,M,1,1
Chennai,SHOPLIFTING,60-69,X,0,1
Chennai,SHOPLIFTING,70-79,F,1,1
Chennai,SHOPLIFTING,70-79,M,1,1
Chennai,SHOPLIFTING,70-79,X,1,1
Chennai,TRAFFIC VIOLATION,10-19,F,1,1
Chennai,TRAFFIC VIOLATION,10-19,M,0,1
Chennai,TRAFFIC VIOLATION,10-19,X,0,1
Chennai,TRAFFIC VIOLATION,20-29,F,1,2
Chennai,TRAFFIC VIOLATION,20-29,M,1,1
Chennai,TRAFFIC VIOLATION,20-29,X,0,1
Chennai,TRAFFIC VIOLATION,30-39,F,1,1
Chennai,TRAFFIC VIOLATION,30-39,M,0,1
Chennai,TRAFFIC VIOLATION,30-39,X,0,1
Chennai,TRAFFIC VIOLATION,40-49,F,1,1
Chennai,TRAFFIC VIOLATION,40-49,M,0,1
Chennai,TRAFFIC VIOLATION,40-49,X,0,1
Chennai,TRAFFIC VIOLATION,50-59,F,1,1
Chennai,TRAFFIC VIOLATION,50-59,M,0,1
Chennai,TRAFFIC VIOLATION,50-59,X,0,1
Chennai,TRAFFIC VIOLATION,60-69,F,1,1
Chennai,TRAFFIC VIOLATION,60-69,M,0,1
Chennai,TRAFFIC VIOLATION,60-69,X,0,1
Chennai,TRAFFIC VIOLATION,70-79,F,1,1
Chennai,TRAFFIC VIOLATION,70-79,M,1,1
Chennai,TRAFFIC VIOLATION,70-79,X,1,1
Chennai,VANDALISM,10-19,F,1,1
Chennai,VANDALISM,10-19,M,0,1
Chennai,VANDALISM,10-19,X,0,1
Chennai,VANDALISM,20-29,F,1,2
Chennai,VANDALISM,20-29,M,1,1
Chennai,VANDALISM,20-29,X,1,1
Chennai,VANDALISM,30-39,F,1,2
Chennai,VANDALISM,30-39,M,1,1
Chennai,VANDALISM,30-39,X,0,1
Chennai,VANDALISM,40-49,F,1,1
Chennai,VANDALISM,40-49,M,1,1
Chennai,VANDALISM,40-49,X,0,1
Chennai,VANDALISM,50-59,F,1,1
Chennai,VANDALISM,50-59,M,1,1
Chennai,VANDALISM,50-59,X,1,1
Chennai,VANDALISM,60-69,F,1,1
Chennai,VANDALISM,60-69,M,0,1
Chennai,VANDALISM,60-69,X,0,1
Chennai,VANDALISM,70-79,F,1,1
Chennai,VANDALISM,70-79,M,1,1
Chennai,VANDALISM,70-79,X,1,1
Chennai,VEHICLE - STOLEN,10-19,F,1,1
Chennai,VEHICLE - STOLEN,10-19,M,0,1
Chennai,VEHICLE - STOLEN,10-19,X,0,1
Chennai,VEHICLE - STOLEN,20-29,F,1,2
Chennai,VEHICLE - STOLEN,20-29,M,1,1
Chennai,VEHICLE - STOLEN,20-29,X,1,1
Chennai,VEHICLE - STOLEN,30-39,F,1,2
Chennai,VEHICLE - STOLEN,30-39,M,1,1
Chennai,VEHICLE - STOLEN,30-39,X,0,1
Chennai,VEHICLE - STOLEN,40-49,F,1,1
Chennai,VEHICLE - STOLEN,40-49,M,1,1
Chennai,VEHICLE - STOLEN,40-49,X,0,1
Chennai,VEHICLE - STOLEN,50-59,F,1,1
Chennai,VEHICLE - STOLEN,50-59,M,1,1
Chennai,VEHICLE - STOLEN,50-59,X,1,1
Chennai,VEHICLE - STOLEN,60-69,F,1,1
Chennai,VEHICLE - STOLEN,60-69,M,0,1
Chennai,VEHICLE - STOLEN,60-69,X,0,1
Chennai,VEHICLE - STOLEN,70-79,F,1,1
Chennai,VEHICLE - STOLEN,70-79,M,1,1
Chennai,VEHICLE - STOLEN,70-79,X,1,1
Delhi,ARSON,10-19,F,1,2
Delhi,ARSON,10-19,M,1,1
Delhi,ARSON,10-19,X,1,1
Delhi,ARSON,20-29,F,1,2
Delhi,ARSON,20-29,M,1,1
Delhi,ARSON,20-29,X,0,1
Delhi,ARSON,30-39,F,1,2
Delhi,ARSON,30-39,M,1,1
Delhi,ARSON,30-39,X,1,1
Delhi,ARSON,40-49,F,1,2
Delhi,ARSON,40-49,M,1,1
Delhi,ARSON,40-49,X,1,1
Delhi,ARSON,50-59,F,1,2
Delhi,ARSON,50-59,M,1,1
Delhi,ARSON,50-59,X,1,1
Delhi,ARSON,60-69,F,1,1
Delhi,ARSON,60-69,M,1,1
Delhi,ARSON,60-69,X,1,1
Delhi,ARSON,70-79,F,1,2
Delhi,ARSON,70-79,M,1,1
Delhi,ARSON,70-79,X,0,1
Delhi,ASSAULT,10-19,F,4,4
Delhi,ASSAULT,10-19,M,2,2
Delhi,ASSAULT,10-19,X,2,2
Delhi,ASSAULT,20-29,F,3,5
Delhi,ASSAULT,20-29,M,2,2
Delhi,ASSAULT,20-29,X,1,2
Delhi,ASSAULT,30-39,F,3,4
Delhi,ASSAULT,30-39,M,2,2
Delhi,ASSAULT,30-39,X,2,2
Delhi,ASSAULT,40-49,F,3,4
Delhi,ASSAULT,40-49,M,2,2
Delhi,ASSAULT,40-49,X,2,2
Delhi,ASSAULT,50-59,F,3,5
Delhi,ASSAULT,50-59,M,2,2
Delhi,ASSAULT,50-59,X,2,2
Delhi,ASSAULT,60-69,F,3,4
Delhi,ASSAULT,60-69,M,2,2
Delhi,ASSAULT,60-69,X,2,2
Delhi,ASSAULT,70-79,F,3,5
Delhi,ASSAULT,70-79,M,2,2
Delhi,ASSAULT,70-79,X,1,2
Delhi,BURGLARY,10-19,F,1,1
Delhi,BURGLARY,10-19,M,1,1
Delhi,BURGLARY,10-19,X,1,1
Delhi,BURGLARY,20-29,F,1,2
Delhi,BURGLARY,20-29,M,1,1
Delhi,BURGLARY,20-29,X,0,1
Delhi,BURGLARY,30-39,F,1,1
Delhi,BURGLARY,30-39,M,1,1
Delhi,BURGLARY,30-39,X,1,1
Delhi,BURGLARY,40-49,F,1,2
Delhi,BURGLARY,40-49,M,1,1
Delhi,BURGLARY,40-49,X,1,1
Delhi,BURGLARY,50-59,F,1,2
Delhi,BURGLARY,50-59,M,1,1
Delhi,BURGLARY,50-59,X,1,1
Delhi,BURGLARY,60-69,F,1,1
Delhi,BURGLARY,60-69,M,1,1
Delhi,BURGLARY,60-69,X,1,1
Delhi,BURGLARY,70-79,F,1,2
Delhi,BURGLARY,70-79,M,1,1
Delhi,BURGLARY,70-79,X,0,1
Delhi,COUNTERFEITING,10-19,F,3,3
Delhi,COUNTERFEITING,10-19,M,2,2
Delhi,COUNTERFEITING,10-19,X,2,2
Delhi,COUNTERFEITING,20-29,F,2,4
Delhi,COUNTERFEITING,20-29,M,1,2
Delhi,COUNTERFEITING,20-29,X,1,2
Delhi,COUNTERFEITING,30-39,F,3,3
Delhi,COUNTERFEITING,30-39,M,2,2
Delhi,COUNTERFEITING,30-39,X,1,2
Delhi,COUNTERFEITING,40-49,F,3,4
Delhi,COUNTERFEITING,40-49,M,2,2
Delhi,COUNTERFEITING,40-49,X,1,2
Delhi,COUNTERFEITING,50-59,F,3,4
Delhi,COUNTERFEITING,50-59,M,2,2
Delhi,COUNTERFEITING,50-59,X,1,2
Delhi,COUNTERFEITING,60-69,F,2,3
Delhi,COUNTERFEITING,60-69,M,1,2
Delhi,COUNTERFEITING,60-69,X,1,2
Delhi,COUNTERFEITING,70-79,F,2,4
Delhi,COUNTERFEITING,70-79,M,1,2
Delhi,COUNTERFEITING,70-79,X,1,2
Delhi,CYBERCRIME,10-19,F,2,2
Delhi,CYBERCRIME,10-19,M,1,1
Delhi,CYBERCRIME,10-19,X,1,1
Delhi,CYBERCRIME,20-29,F,2,3
Delhi,CYBERCRIME,20-29,M,1,1
Delhi,CYBERCRIME,20-29,X,1,1
Delhi,CYBERCRIME,30-39,F,2,2
Delhi,CYBERCRIME,30-39,M,1,1
Delhi,CYBERCRIME,30-39,X,1,1
Delhi,CYBERCRIME,40-49,F,2,2
Delhi,CYBERCRIME,40-49,M,1,1
Delhi,CYBERCRIME,40-49,X,1,1
Delhi,CYBERCRIME,50-59,F,2,3
Delhi,CYBERCRIME,50-59,M,1,1
Delhi,CYBERCRIME,50-59,X,1,1
Delhi,CYBERCRIME,60-69,F,2,2
Delhi,CYBERCRIME,60-69,M,1,1
Delhi,CYBERCRIME,60-69,X,1,1
Delhi,CYBERCRIME,70-79,F,2,3
Delhi,CYBERCRIME,70-79,M,1,1
Delhi,CYBERCRIME,70-79,X,1,1
Delhi,DOMESTIC VIOLENCE,10-19,F,3,3
Delhi,DOMESTIC VIOLENCE,10-19,M,2,1
Delhi,DOMESTIC VIOLENCE,10-19,X,1,1
Delhi,DOMESTIC VIOLENCE,20-29,F,2,4
Delhi,DOMESTIC VIOLENCE,20-29,M,1,2
Delhi,DOMESTIC VIOLENCE,20-29,X,1,2
Delhi,DOMESTIC VIOLENCE,30-39,F,3,3
Delhi,DOMESTIC VIOLENCE,30-39,M,1,1
Delhi,DOMESTIC VIOLENCE,30-39,X,1,1
Delhi,DOMESTIC VIOLENCE,40-49,F,2,3
Delhi,DOMESTIC VIOLENCE,40-49,M,1,2
Delhi,DOMESTIC VIOLENCE,40-49,X,1,2
Delhi,DOMESTIC VIOLENCE,50-59,F,2,3
Delhi,DOMESTIC VIOLENCE,50-59,M,1,2
Delhi,DOMESTIC VIOLENCE,50-59,X,1,2
Delhi,DOMESTIC VIOLENCE,60-69,F,2,3
Delhi,DOMESTIC VIOLENCE,60-69,M,1,1
Delhi,DOMESTIC VIOLENCE,60-69,X,1,1
Delhi,DOMESTIC VIOLENCE,70-79,F,2,3
Delhi,DOMESTIC VIOLENCE,70-79,M,1,2
Delhi,DOMESTIC VIOLENCE,70-79,X,1,2
Delhi,DRUG OFFENSE,10-19,F,3,4
Delhi,DRUG OFFENSE,10-19,M,2,2
Delhi,DRUG OFFENSE,10-19,X,2,2
Delhi,DRUG OFFENSE,20-29,F,3,5
Delhi,DRUG OFFENSE,20-29,M,2,2
Delhi,DRUG OFFENSE,20-29,X,1,2
Delhi,DRUG OFFENSE,30-39,F,3,4
Delhi,DRUG OFFENSE,30-39,M,2,2
Delhi,DRUG OFFENSE,30-39,X,2,2
Delhi,DRUG OFFENSE,40-49,F,3,4
Delhi,DRUG OFFENSE,40-49,M,2,2
Delhi,DRUG OFFENSE,40-49,X,2,2
Delhi,DRUG OFFENSE,50-59,F,3,4
Delhi,DRUG OFFENSE,50-59,M,2,2
Delhi,DRUG OFFENSE,50-59,X,2,2
Delhi,DRUG OFFENSE,60-69,F,3,4
Delhi,DRUG OFFENSE,60-69,M,2,2
Delhi,DRUG OFFENSE,60-69,X,1,2
Delhi,DRUG OFFENSE,70-79,F,3,4
Delhi,DRUG OFFENSE,70-79,M,2,2
Delhi,DRUG OFFENSE,70-79,X,1,2
Delhi,EXTORTION,10-19,F,3,3
Delhi,EXTORTION,10-19,M,2,2
Delhi,EXTORTION,10-19,X,2,2
Delhi,EXTORTION,20-29,F,2,4
Delhi,EXTORTION,20-29,M,1,2
Delhi,EXTORTION,20-29,X,1,2
Delhi,EXTORTION,30-39,F,3,3
Delhi,EXTORTION,30-39,M,2,2
Delhi,EXTORTION,30-39,X,1,2
Delhi,EXTORTION,40-49,F,3,4
Delhi,EXTORTION,40-49,M,2,2
Delhi,EXTORTION,40-49,X,1,2
Delhi,EXTORTION,50-59,F,3,4
Delhi,EXTORTION,50-59,M,2,2
Delhi,EXTORTION,50-59,X,1,2
Delhi,EXTORTION,60-69,F,2,3
Delhi,EXTORTION,60-69,M,1,2
Delhi,EXTORTION,60-69,X,1,2
Delhi,EXTORTION,70-79,F,2,4
Delhi,EXTORTION,70-79,M,1,2
Delhi,EXTORTION,70-79,X,1,2
Delhi,FIREARM OFFENSE,10-19,F,1,2
Delhi,FIREARM OFFENSE,10-19,M,1,1
Delhi,FIREARM OFFENSE,10-19,X,1,1
Delhi,FIREARM OFFENSE,20-29,F,1,2
Delhi,FIREARM OFFENSE,20-29,M,1,1
Delhi,FIREARM OFFENSE,20-29,X,1,1
Delhi,FIREARM OFFENSE,30-39,F,1,2
Delhi,FIREARM OFFENSE,30-39,M,1,1
Delhi,FIREARM OFFENSE,30-39,X,1,1
Delhi,FIREARM OFFENSE,40-49,F,1,2
Delhi,FIREARM OFFENSE,40-49,M,1,1
Delhi,FIREARM OFFENSE,40-49,X,1,1
Delhi,FIREARM OFFENSE,50-59,F,1,2
Delhi,FIREARM OFFENSE,50-59,M,1,1
Delhi,FIREARM OFFENSE,50-59,X,1,1
Delhi,FIREARM OFFENSE,60-69,F,1,2
Delhi,FIREARM OFFENSE,60-69,M,1,1
Delhi,FIREARM OFFENSE,60-69,X,1,1
Delhi,FIREARM OFFENSE,70-79,F,1,2
Delhi,FIREARM OFFENSE,70-79,M,1,1
Delhi,FIREARM OFFENSE,70-79,X,1,1
Delhi,FRAUD,10-19,F,3,3
Delhi,FRAUD,10-19,M,1,1
Delhi,FRAUD,10-19,X,1,1
Delhi,FRAUD,20-29,F,2,4
Delhi,FRAUD,20-29,M,1,2
Delhi,FRAUD,20-29,X,1,2
Delhi,FRAUD,30-39,F,2,3
Delhi,FRAUD,30-39,M,1,1
Delhi,FRAUD,30-39,X,1,1
Delhi,FRAUD,40-49,F,2,3
Delhi,FRAUD,40-49,M,1,2
Delhi,FRAUD,40-49,X,1,2
Delhi,FRAUD,50-59,F,2,3
Delhi,FRAUD,50-59,M,1,2
Delhi,FRAUD,50-59,X,1,2
Delhi,FRAUD,60-69,F,2,3
Delhi,FRAUD,60-69,M,1,1
Delhi,FRAUD,60-69,X,1,1
Delhi,FRAUD,70-79,F,2,3
Delhi,FRAUD,70-79,M,1,2
Delhi,FRAUD,70-79,X,1,2
Delhi,HOMICIDE,10-19,F,1,2
Delhi,HOMICIDE,10-19,M,1,1
Delhi,HOMICIDE,10-19,X,1,1
Delhi,HOMICIDE,20-29,F,1,2
Delhi,HOMICIDE,20-29,M,1,1
Delhi,HOMICIDE,20-29,X,1,1
Delhi,HOMICIDE,30-39,F,1,2
Delhi,HOMICIDE,30-39,M,1,1
Delhi,HOMICIDE,30-39,X,1,1
Delhi,HOMICIDE,40-49,F,1,2
Delhi,HOMICIDE,40-49,M,1,1
Delhi,HOMICIDE,40-49,X,1,1
Delhi,HOMICIDE,50-59,F,1,2
Delhi,HOMICIDE,50-59,M,1,1
Delhi,HOMICIDE,50-59,X,1,1
Delhi,HOMICIDE,60-69,F,1,2
Delhi,HOMICIDE,60-69,M,1,1
Delhi,HOMICIDE,60-69,X,1,1
Delhi,HOMICIDE,70-79,F,1,2
Delhi,HOMICIDE,70-79,M,1,1
Delhi,HOMICIDE,70-79,X,1,1
Delhi,IDENTITY THEFT,10-19,F,0,0
Delhi,IDENTITY THEFT,10-19,M,0,0
Delhi,IDENTITY THEFT,10-19,X,0,0
Delhi,IDENTITY THEFT,20-29,F,0,0
Delhi,IDENTITY THEFT,20-29,M,0,0
Delhi,IDENTITY THEFT,20-29,X,0,0
Delhi,IDENTITY THEFT,30-39,F,0,0
Delhi,IDENTITY THEFT,30-39,M,0,0
Delhi,IDENTITY THEFT,30-39,X,0,0
Delhi,IDENTITY THEFT,40-49,F,0,0
Delhi,IDENTITY THEFT,40-49,M,0,0
Delhi,IDENTITY THEFT,40-49,X,0,0
Delhi,IDENTITY THEFT,50-59,F,0,0
Delhi,IDENTITY THEFT,50-59,M,0,0
Delhi,IDENTITY THEFT,50-59,X,0,0
Delhi,IDENTITY THEFT,60-69,F,0,0
Delhi,IDENTITY THEFT,60-69,M,0,0
Delhi,IDENTITY THEFT,60-69,X,0,0
Delhi,IDENTITY THEFT,70-79,F,0,0
Delhi,IDENTITY THEFT,70-79,M,0,0
Delhi,IDENTITY THEFT,70-79,X,0,0
Delhi,ILLEGAL POSSESSION,10-19,F,3,3
Delhi,ILLEGAL POSSESSION,10-19,M,2,2
Delhi,ILLEGAL POSSESSION,10-19,X,1,2
Delhi,ILLEGAL POSSESSION,20-29,F,2,4
Delhi,ILLEGAL POSSESSION,20-29,M,1,2
Delhi,ILLEGAL POSSESSION,20-29,X,1,2
Delhi,ILLEGAL POSSESSION,30-39,F,3,3
Delhi,ILLEGAL POSSESSION,30-39,M,1,2
Delhi,ILLEGAL POSSESSION,30-39,X,1,2
Delhi,ILLEGAL POSSESSION,40-49,F,3,3
Delhi,ILLEGAL POSSESSION,40-49,M,1,2
Delhi,ILLEGAL POSSESSION,40-49,X,1,2
Delhi,ILLEGAL POSSESSION,50-59,F,3,4
Delhi,ILLEGAL POSSESSION,50-59,M,1,2
Delhi,ILLEGAL POSSESSION,50-59,X,1,2
Delhi,ILLEGAL POSSESSION,60-69,F,2,3
Delhi,ILLEGAL POSSESSION,60-69,M,1,1
Delhi,ILLEGAL POSSESSION,60-69,X,1,1
Delhi,ILLEGAL POSSESSION,70-79,F,2,4
Delhi,ILLEGAL POSSESSION,70-79,M,1,2
Delhi,ILLEGAL POSSESSION,70-79,X,1,2
Delhi,KIDNAPPING,10-19,F,3,3
Delhi,KIDNAPPING,10-19,M,2,2
Delhi,KIDNAPPING,10-19,X,1,2
Delhi,KIDNAPPING,20-29,F,2,4
Delhi,KIDNAPPING,20-29,M,1,2
Delhi,KIDNAPPING,20-29,X,1,2
Delhi,KIDNAPPING,30-39,F,3,3
Delhi,KIDNAPPING,30-39,M,2,2
Delhi,KIDNAPPING,30-39,X,1,2
Delhi,KIDNAPPING,40-49,F,3,4
Delhi,KIDNAPPING,40-49,M,2,2
Delhi,KIDNAPPING,40-49,X,1,2
Delhi,KIDNAPPING,50-59,F,3,4
Delhi,KIDNAPPING,50-59,M,2,2
Delhi,KIDNAPPING,50-59,X,1,2
Delhi,KIDNAPPING,60-69,F,2,3
Delhi,KIDNAPPING,60-69,M,1,2
Delhi,KIDNAPPING,60-69,X,1,2
Delhi,KIDNAPPING,70-79,F,2,4
Delhi,KIDNAPPING,70-79,M,1,2
Delhi,KIDNAPPING,70-79,X,1,2
Delhi,PUBLIC INTOXICATION,10-19,F,0,1
Delhi,PUBLIC INTOXICATION,10-19,M,0,0
Delhi,PUBLIC INTOXICATION,10-19,X,0,0
Delhi,PUBLIC INTOXICATION,20-29,F,0,1
Delhi,PUBLIC INTOXICATION,20-29,M,0,0
Delhi,PUBLIC INTOXICATION,20-29,X,0,0
Delhi,PUBLIC INTOXICATION,30-39,F,0,1
Delhi,PUBLIC INTOXICATION,30-39,M,0,0
Delhi,PUBLIC INTOXICATION,30-39,X,0,0
Delhi,PUBLIC INTOXICATION,40-49,F,0,1
Delhi,PUBLIC INTOXICATION,40-49,M,0,0
Delhi,PUBLIC INTOXICATION,40-49,X,0,0
Delhi,PUBLIC INTOXICATION,50-59,F,0,1
Delhi,PUBLIC INTOXICATION,50-59,M,0,0
Delhi,PUBLIC INTOXICATION,50-59,X,0,0
Delhi,PUBLIC INTOXICATION,60-69,F,0,1
Delhi,PUBLIC INTOXICATION,60-69,M,0,0
Delhi,PUBLIC INTOXICATION,60-69,X,0,0
Delhi,PUBLIC INTOXICATION,70-79,F,0,1
Delhi,PUBLIC INTOXICATION,70-79,M,0,0
Delhi,PUBLIC INTOXICATION,70-79,X,0,0
Delhi,ROBBERY,10-19,F,3,3
Delhi,ROBBERY,10-19,M,2,2
Delhi,ROBBERY,10-19,X,1,2
Delhi,ROBBERY,20-29,F,2,4
Delhi,ROBBERY,20-29,M,1,2
Delhi,ROBBERY,20-29,X,1,2
Delhi,ROBBERY,30-39,F,3,3
Delhi,ROBBERY,30-39,M,2,2
Delhi,ROBBERY,30-39,X,1,2
Delhi,ROBBERY,40-49,F,3,3
Delhi,ROBBERY,40-49,M,2,2
Delhi,ROBBERY,40-49,X,1,2
Delhi,ROBBERY,50-59,F,3,4
Delhi,ROBBERY,50-59,M,2,2
Delhi,ROBBERY,50-59,X,1,2
Delhi,ROBBERY,60-69,F,2,3
Delhi,ROBBERY,60-69,M,1,1
Delhi,ROBBERY,60-69,X,1,1
Delhi,ROBBERY,70-79,F,2,4
Delhi,ROBBERY,70-79,M,1,2
Delhi,ROBBERY,70-79,X,1,2
Delhi,SEXUAL ASSAULT,10-19,F,0,1
Delhi,SEXUAL ASSAULT,10-19,M,0,0
Delhi,SEXUAL ASSAULT,10-19,X,0,0
Delhi,SEXUAL ASSAULT,20-29,F,0,1
Delhi,SEXUAL ASSAULT,20-29,M,0,0
Delhi,SEXUAL ASSAULT,20-29,X,0,0
Delhi,SEXUAL ASSAULT,30-39,F,0,1
Delhi,SEXUAL ASSAULT,30-39,M,0,0
Delhi,SEXUAL ASSAULT,30-39,X,0,0
Delhi,SEXUAL ASSAULT,40-49,F,0,1
Delhi,SEXUAL ASSAULT,40-49,M,0,0
Delhi,SEXUAL ASSAULT,40-49,X,0,0
Delhi,SEXUAL ASSAULT,50-59,F,0,1
Delhi,SEXUAL ASSAULT,50-59,M,0,0
Delhi,SEXUAL ASSAULT,50-59,X,0,0
Delhi,SEXUAL ASSAULT,60-69,F,0,1
Delhi,SEXUAL ASSAULT,60-69,M,0,0
Delhi,SEXUAL ASSAULT,60-69,X,0,0
Delhi,SEXUAL ASSAULT,70-79,F,0,1
Delhi,SEXUAL ASSAULT,70-79,M,0,0
Delhi,SEXUAL ASSAULT,70-79,X,0,0
Delhi,SHOPLIFTING,10-19,F,2,2
Delhi,SHOPLIFTING,10-19,M,1,1
Delhi,SHOPLIFTING,10-19,X,1,1
Delhi,SHOPLIFTING,20-29,F,1,3
Delhi,SHOPLIFTING,20-29,M,1,1
Delhi,SHOPLIFTING,20-29,X,1,1
Delhi,SHOPLIFTING,30-39,F,2,2
Delhi,SHOPLIFTING,30-39,M,1,1
Delhi,SHOPLIFTING,30-39,X,1,1
Delhi,SHOPLIFTING,40-49,F,2,2
Delhi,SHOPLIFTING,40-49,M,1,1
Delhi,SHOPLIFTING,40-49,X,1,1
Delhi,SHOPLIFTING,50-59,F,2,3
Delhi,SHOPLIFTING,50-59,M,1,1
Delhi,SHOPLIFTING,50-59,X,1,1
